team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Namibia National Team,Namibia,2022,Namibia,8,4,4,0,3,1,2,2,1,1,3,2,1,1.38,1,1.75,0,0,0,18,9,11,-2,20,9,11,4,5,5,6,-1,-1,80,90,72,65,72,60,2,1,1,5,2,3,1,1,0,5,2,3,21,13,8,13,6,7,45,48,43,67,38,29,19,11,8,48,27,21,27,9,18,4,3,1,3,1,2,1,2,-1,3,2,1,4,2,2,1,0,1,1.63,2,1.25,2.5,2.25,2.75,1.13,1,1.25,1.38,1.25,1.5,0.88,1,0.75,0.5,0.75,0.25,0.38,0.25,0.5,8,6,3,2,1,0,4,3,1,1,0,0,4,3,2,1,1,0,0,2,5,6,7,8,0,1,3,3,4,4,0,1,2,3,3,4,100,75,38,25,13,0,100,75,25,25,0,0,100,75,50,25,25,0,0,25,62,75,87,100,0,25,75,75,100,100,0,25,50,75,75,100,5,2,0,3,1,0,2,1,0,63,25,0,75,25,0,50,25,0,38,25,50,-2,25,25,25,63,50,75,13,25,0,63,50,75,6,3,3,75,75,75,4,1,3,50,25,75,1,1,0,13,25,0,38,50,25,50,50,50,13,0,25,3.50,4.33,2.67,1.86,1.5,2.33,100,83,50,50,17,17,0,0,1.42,1.66,1.18,1.73,1.89,1.56,50,0,0,3,0,2,1,1,1,1,1,0,1,1,0,4,1,0,3,25,25,25,38,50,25,0
Sierra Leone National Team,Sierra Leone,2022,Sierra Leone,2,1,1,0,1,1,0,0,0,0,1,0,1,1.5,3,0,0,0,0,41,2,3,-1,5,1,4,1,1,0,3,1,-2,90,90,90,60,0,30,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,-1,0,0,0,1,1,0,1,0,1,0.5,1,0,2.5,1,4,1,1,1,1.5,0,3,0.5,0,1,0,0,0,0.5,0,1,2,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2,2,0,1,1,1,1,1,0,0,0,0,1,1,100,50,50,50,0,0,100,0,0,0,0,0,100,100,100,100,0,0,0,50,50,50,100,100,0,100,100,100,100,100,0,0,0,0,100,100,1,0,0,0,0,0,1,0,0,50,0,0,0,0,0,100,0,0,50,100,0,50,50,100,0,50,0,100,0,0,0,50,100,0,1,1,0,50,100,0,2,1,1,100,100,100,0,0,0,0,0,0,0,0,0,50,100,0,50,0,100,0.00,0.00,0.00,2,2,2.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,100,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,50,0,100,0
Malawi National Team,Malawi,2022,Malawi,8,4,4,0,2,2,0,1,0,1,5,2,3,0.88,1.5,0.25,0,0,0,27,3,12,-9,15,9,6,2,1,7,5,-5,-4,237,180,360,60,51,72,3,2,1,1,0,1,5,2,3,2,2,0,24,12,12,14,7,7,44,42,45,55,27,28,18,7,11,37,20,17,13,13,0,2,1,1,6,3,3,-4,-2,-2,1,1,0,4,1,3,3,2,1,0.88,1,0.75,1.88,2.25,1.5,0.38,0.5,0.25,1.5,1.75,1.25,1,1,1,0.25,0.25,0.25,0.75,0.75,0.75,7,4,3,1,0,0,4,2,2,1,0,0,3,2,1,0,0,0,1,4,5,7,8,8,0,2,2,3,4,4,1,2,3,4,4,4,88,50,38,13,0,0,100,50,50,25,0,0,75,50,25,0,0,0,12,50,62,87,100,100,0,50,50,75,100,100,25,50,75,100,100,100,5,3,0,3,1,0,2,2,0,63,38,0,75,25,0,50,50,0,25,50,0,8,38,50,25,13,0,25,63,50,75,25,50,0,4,2,2,50,50,50,6,3,3,75,75,75,1,0,1,13,0,25,13,25,0,50,25,75,38,50,25,3.43,4.00,3.00,1.75,1.75,1.75,56,43,43,14,0,0,0,0,1.03,1.09,0.99,1.26,1.23,1.27,38,1,1,0,0,0,0,0,0,1,2,0,2,1,1,1,1,0,4,13,0,25,63,50,75,0
Equatorial Guinea National Team,Equatorial Guinea,2022,Equatorial Guinea,8,4,4,0,4,4,0,3,0,3,1,0,1,1.88,3,0.75,0,0,0,10,8,6,2,14,5,9,5,3,0,6,5,-3,90,72,120,120,0,60,4,4,0,3,0,3,1,0,1,5,4,1,17,4,13,15,6,9,46,53,43,61,26,35,25,10,15,36,16,20,39,27,12,2,1,1,1,0,1,1,1,0,2,1,1,5,3,2,1,0,1,1.38,1.5,1.25,1.75,1.25,2.25,1,1.25,0.75,0.75,0,1.5,0.38,0.25,0.5,0.25,0.25,0.25,0.13,0,0.25,8,5,1,0,0,0,4,1,0,0,0,0,4,4,1,0,0,0,0,3,7,8,8,8,0,3,4,4,4,4,0,0,3,4,4,4,100,63,13,0,0,0,100,25,0,0,0,0,100,100,25,0,0,0,0,37,87,100,100,100,0,75,100,100,100,100,0,0,75,100,100,100,3,0,0,1,0,0,2,0,0,38,0,0,25,0,0,50,0,0,50,100,0,63,50,100,0,38,0,75,13,0,25,63,100,25,7,4,3,88,100,75,6,3,3,75,75,75,0,0,0,0,0,0,25,25,25,63,75,50,13,0,25,2.83,2.00,3.25,1.88,1.5,2.25,67,33,17,17,0,0,0,0,1.43,1.64,1.33,1.41,1.18,1.52,25,0,0,0,2,0,2,0,1,3,0,0,1,0,0,1,1,2,1,38,0,75,13,0,25,0
Zimbabwe National Team,Zimbabwe,2022,Zimbabwe,8,4,4,0,1,1,0,2,2,0,5,1,4,0.63,1.25,0,0,0,0,35,5,9,-4,14,7,7,4,1,3,6,1,-5,143,90,360,80,120,60,1,1,0,3,2,1,5,2,3,2,2,0,27,23,4,12,6,6,46,49,43,51,31,20,15,9,6,36,22,14,45,32,13,1,1,0,3,1,2,-2,0,-2,1,1,0,4,2,2,3,1,2,0.88,1.25,0.5,1.75,1.75,1.75,0.63,1,0.25,1.13,0.75,1.5,0.5,0.5,0.5,0.13,0.25,0,0.38,0.25,0.5,7,3,2,2,0,0,3,2,1,1,0,0,4,1,1,1,0,0,1,5,6,6,8,8,1,2,3,3,4,4,0,3,3,3,4,4,88,38,25,25,0,0,75,50,25,25,0,0,100,25,25,25,0,0,12,62,75,75,100,100,25,50,75,75,100,100,0,75,75,75,100,100,4,0,0,2,0,0,2,0,0,50,0,0,50,0,0,50,0,0,13,25,0,47,13,25,0,38,50,25,63,50,75,25,50,0,5,3,2,63,75,50,7,3,4,88,75,100,0,0,0,0,0,0,13,25,0,50,50,50,38,25,50,3.86,5.75,1.33,1.5,1.5,1.50,71,56,56,56,43,0,0,0,1.00,1.08,0.89,1.28,0.86,1.84,38,0,0,0,1,1,0,0,1,2,1,0,1,1,0,0,1,0,5,25,50,0,63,25,100,0
Gambia National Team,Gambia,2022,Gambia,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,51,1,3,-2,4,1,3,0,1,1,2,-1,-1,180,0,90,60,90,45,0,0,0,1,0,1,1,1,0,0,0,0,6,6,0,5,3,2,43,43,0,11,11,0,3,3,0,8,8,0,0,0,0,0,0,0,2,1,1,-2,-1,-1,0,0,0,0,0,0,2,1,1,0,0,0,2,1,3,0.5,0,1,1.5,1,2,1,1,1,0,0,0,1,1,1,2,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,2,2,2,0,1,1,1,1,1,0,0,0,1,1,1,100,50,50,0,0,0,100,0,0,0,0,0,100,100,100,0,0,0,0,50,50,100,100,100,0,100,100,100,100,100,0,0,0,100,100,100,2,0,0,1,0,0,1,0,0,100,0,0,100,0,0,100,0,0,0,0,0,-34,0,0,0,50,0,100,50,100,0,0,0,0,0,0,0,0,0,0,2,1,1,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,6.00,6.00,0.00,2.5,3,2.00,100,100,100,0,0,0,0,0,0.25,1.15,0.00,0.25,1.25,0.00,50,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,100,100,100,0
Sudan National Team,Sudan,2022,Sudan,8,4,4,0,1,0,1,4,2,2,3,2,1,0.88,0.5,1.25,0,0,0,24,8,13,-5,21,11,10,3,5,8,5,-5,0,90,120,72,55,45,72,2,1,1,4,2,2,4,2,2,1,0,1,15,5,10,15,7,8,46,47,45,41,19,22,19,8,11,22,11,11,49,11,38,1,0,1,5,4,1,-4,-4,0,1,0,1,4,2,2,3,2,1,0.88,0.5,1.25,2.63,2.75,2.5,1,0.75,1.25,1.63,2,1.25,0.75,1,0.5,0.13,0,0.25,0.63,1,0.25,6,6,4,3,1,1,3,3,2,1,1,1,3,3,2,2,0,0,2,2,4,5,7,7,1,1,2,3,3,3,1,1,2,2,4,4,75,75,50,38,13,13,75,75,50,25,25,25,75,75,50,50,0,0,25,25,50,62,87,87,25,25,50,75,75,75,25,25,50,50,100,100,4,1,1,2,1,1,2,0,0,50,13,13,50,25,25,50,0,0,13,0,25,-24,25,25,25,50,50,50,50,50,50,13,0,25,5,2,3,63,50,75,7,4,3,88,100,75,0,0,0,0,0,0,13,0,25,50,50,50,38,50,25,3.00,2.50,3.33,1.88,1.75,2.00,60,40,40,40,40,20,20,0,1.17,1.17,1.16,1.48,1.63,1.38,63,0,1,0,0,0,1,2,2,2,3,1,0,1,1,2,2,0,3,50,50,50,38,50,25,0
Chad National Team,Chad,2022,Chad,2,1,1,0,0,0,0,1,0,1,1,1,0,0.5,0,1,0,0,0,45,1,3,-2,4,4,0,1,0,3,0,-2,0,180,90,0,60,30,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,1,0,1,1,1,0,0.5,0,1,2,4,0,0.5,1,0,1.5,3,0,0.5,1,0,0,0,0,0.5,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,1,1,1,1,1,1,1,1,50,50,50,50,0,0,100,100,100,100,0,0,0,0,0,0,0,0,50,50,50,50,100,100,0,0,0,0,100,100,100,100,100,100,100,100,1,0,0,1,0,0,0,0,0,50,0,0,100,0,0,0,0,0,0,0,0,0,50,0,100,50,100,0,50,0,100,0,0,0,1,0,1,50,0,100,2,1,1,100,100,100,0,0,0,0,0,0,0,0,0,50,0,100,50,100,0,0.00,0.00,0.00,1,1,1.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,100,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,50,0,100,50,100,0,0
Liberia National Team,Liberia,2022,Liberia,8,4,4,0,2,2,0,0,0,0,6,2,4,0.75,1.5,0,0,0,0,34,7,11,-4,18,13,5,7,0,6,5,1,-5,102,51,0,65,60,72,0,0,0,3,3,0,5,1,4,3,3,0,23,12,11,21,6,15,47,49,45,48,21,27,24,13,11,24,8,16,44,28,16,4,4,0,3,1,2,1,3,-2,3,3,0,3,0,3,2,1,1,1.5,2.25,0.75,2.25,3.25,1.25,0.88,1.75,0,1.38,1.5,1.25,0.88,1.25,0.5,0.5,1,0,0.38,0.25,0.5,8,5,3,2,0,0,4,4,3,2,0,0,4,1,0,0,0,0,0,3,5,6,8,8,0,0,1,2,4,4,0,3,4,4,4,4,100,63,38,25,0,0,100,100,75,50,0,0,100,25,0,0,0,0,0,37,62,75,100,100,0,0,25,50,100,100,0,75,100,100,100,100,5,2,0,4,1,0,1,1,0,63,25,0,100,25,0,25,25,0,25,50,0,45,0,0,0,38,75,0,63,25,100,38,75,0,6,3,3,75,75,75,5,1,4,63,25,100,0,0,0,0,0,0,38,75,0,38,0,75,25,25,25,3.83,4.00,3.67,2.63,1.5,3.75,83,67,67,67,50,33,0,0,1.18,1.16,1.20,1.83,1.63,2.04,50,2,1,0,0,1,0,0,1,2,0,1,1,0,1,3,1,0,4,0,0,0,75,50,100,0
Djibouti National Team,Djibouti,2022,Djibouti,8,4,4,0,1,1,0,1,0,1,6,3,3,0.5,0.75,0.25,4,0,0,37,6,30,-24,36,17,19,4,2,13,17,-9,-15,120,90,180,24,28,21,1,0,1,3,2,1,5,2,3,2,2,0,14,5,9,20,6,14,40,40,40,31,8,23,14,4,10,17,4,13,27,18,9,3,2,1,11,4,7,-8,-2,-6,2,2,0,1,0,1,5,2,3,0.88,1.5,0.25,4.5,4.25,4.75,0.75,1,0.5,3.75,3.25,4.25,1.75,1.5,2,0.38,0.5,0.25,1.38,1,1.75,7,7,6,5,3,3,4,4,4,3,1,1,3,3,2,2,2,2,1,1,2,3,5,5,0,0,0,1,3,3,1,1,2,2,2,2,88,88,75,63,38,38,100,100,100,75,25,25,75,75,50,50,50,50,12,12,25,37,62,62,0,0,0,25,75,75,25,25,50,50,50,50,7,3,3,4,1,1,3,2,2,88,38,38,100,25,25,75,50,50,13,25,0,23,13,0,25,38,50,25,63,50,75,25,50,0,3,2,1,38,50,25,5,2,3,63,50,75,1,0,1,13,0,25,25,50,0,13,0,25,63,50,75,2.80,2.50,3.00,2.5,1.5,3.50,80,80,60,60,40,40,20,0,0.73,0.58,0.84,2.14,1.92,2.30,188,0,0,0,2,1,0,0,1,2,1,1,4,3,6,4,7,1,3,13,0,25,75,75,75,0
Guinea-Bissau National Team,Guinea-Bissau,2022,Guinea-Bissau,8,4,4,0,3,1,2,3,2,1,2,1,1,1.5,1.25,1.75,0,0,0,15,8,12,-4,20,8,12,3,5,5,7,-2,-2,90,120,72,60,72,51,3,1,2,3,2,1,4,2,2,2,0,2,14,8,6,9,4,5,41,46,34,32,18,14,14,9,5,18,9,9,33,13,20,3,0,3,6,4,2,-3,-4,1,1,0,1,3,1,2,4,3,1,0.75,0.25,1.25,2.5,2,3,1,0.75,1.25,1.5,1.25,1.75,1.13,1,1.25,0.38,0,0.75,0.75,1,0.5,6,5,4,2,2,1,3,3,2,0,0,0,3,2,2,2,2,1,2,3,4,6,6,7,1,1,2,4,4,4,1,2,2,2,2,3,75,63,50,25,25,13,75,75,50,0,0,0,75,50,50,50,50,25,25,37,50,75,75,87,25,25,50,100,100,100,25,50,50,50,50,75,5,3,1,3,1,0,2,2,1,63,38,13,75,25,0,50,50,25,38,25,50,-4,38,25,50,38,50,25,50,50,50,25,0,50,4,1,3,50,25,75,7,4,3,88,100,75,0,0,0,0,0,0,13,0,25,38,25,50,50,75,25,2.80,2.67,3.00,1.13,1,1.25,80,60,60,40,40,20,0,0,0.86,0.89,0.80,1.82,1.45,2.38,50,1,1,0,1,1,0,1,1,2,2,2,0,1,2,1,2,0,2,38,50,25,25,25,25,0
Eritrea National Team,Eritrea,2022,Eritrea,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,53,1,4,-3,5,3,2,1,0,2,2,-1,-2,180,90,0,45,45,45,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,-1,0,0,0,1,1,0,1,0,1,0.5,1,0,2.5,3,2,0.5,1,0,2,2,2,0.5,0,1,0,0,0,0.5,0,1,2,2,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,2,2,2,0,0,0,1,1,1,0,0,1,1,1,1,100,100,50,0,0,0,100,100,100,0,0,0,100,100,0,0,0,0,0,0,50,100,100,100,0,0,0,100,100,100,0,0,100,100,100,100,1,0,0,0,0,0,1,0,0,50,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,50,100,0,50,0,100,0,0,0,1,1,0,50,100,0,2,1,1,100,100,100,0,0,0,0,0,0,0,0,0,50,100,0,50,0,100,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,50,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,100,100,100,0
Ethiopia National Team,Ethiopia,2022,Ethiopia,8,4,4,0,1,1,0,4,2,2,3,1,2,0.88,1.25,0.5,0,0,0,28,5,8,-3,13,7,6,3,2,4,4,-1,-2,143,120,180,90,90,90,2,2,0,4,2,2,3,1,2,2,1,1,28,22,6,8,4,4,57,60,55,78,59,19,27,22,5,51,37,14,43,23,20,0,0,0,5,2,3,-5,-2,-3,0,0,0,3,2,1,5,2,3,0.38,0.5,0.25,1.63,1.75,1.5,0.63,0.75,0.5,1,1,1,0.63,0.5,0.75,0,0,0,0.63,0.5,0.75,7,4,1,1,0,0,3,2,1,1,0,0,4,2,0,0,0,0,1,4,7,7,8,8,1,2,3,3,4,4,0,2,4,4,4,4,88,50,13,13,0,0,75,50,25,25,0,0,100,50,0,0,0,0,12,50,87,87,100,100,25,50,75,75,100,100,0,50,100,100,100,100,5,0,0,2,0,0,3,0,0,63,0,0,50,0,0,75,0,0,13,25,0,0,25,50,0,50,50,50,38,25,50,25,25,25,3,2,1,38,50,25,8,4,4,100,100,100,0,0,0,0,0,0,0,0,0,38,50,25,63,50,75,4.00,5.50,2.00,1,1,1.00,28,28,28,28,28,14,14,0,1.32,1.72,0.79,1.17,1.46,0.78,38,0,0,0,0,0,1,1,1,2,0,1,1,2,1,1,0,1,1,50,50,50,38,25,50,0
Burundi National Team,Burundi,2022,Burundi,2,1,1,0,0,0,0,2,1,1,0,0,0,1,1,1,0,0,0,42,2,2,0,4,2,2,1,1,1,1,0,0,90,90,90,90,90,90,0,0,0,2,1,1,0,0,0,1,1,0,11,4,7,2,1,1,50,50,50,20,17,3,6,4,2,14,13,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,1,1,1,2,2,2,1,1,1,1,1,1,1,0,2,0.5,0,1,0.5,0,1,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,2,2,0,0,1,1,1,1,0,0,1,1,1,1,100,100,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,0,0,100,100,100,100,0,0,100,100,100,100,0,0,100,100,100,100,1,1,0,0,0,0,1,1,0,50,50,0,0,0,0,100,100,0,0,0,0,0,0,0,0,100,100,100,0,0,0,50,100,0,1,1,0,50,100,0,1,1,0,50,100,0,1,0,1,50,0,100,0,0,0,100,100,100,0,0,0,5.50,4.00,7.00,1,1,1.00,100,50,50,50,50,50,50,50,1.50,2.02,0.98,1.56,1.23,1.89,50,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,100,100,100,0,0,0,50
South Sudan National Team,South Sudan,2022,South Sudan,2,1,1,0,0,0,0,1,1,0,1,0,1,0.5,1,0,0,0,0,47,1,2,-1,3,2,1,1,0,1,1,0,-1,180,90,0,90,90,90,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,2,1,1,50,50,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,1,0,1,1,1,0,0.5,0,1,1.5,2,1,0.5,1,0,1,1,1,0.5,1,0,0,0,0,0.5,1,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2,2,2,2,0,0,1,1,1,1,0,1,1,1,1,1,100,50,0,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,50,100,100,100,100,0,0,100,100,100,100,0,100,100,100,100,100,1,0,0,1,0,0,0,0,0,50,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,50,0,100,0,0,0,1,0,1,50,0,100,2,1,1,100,100,100,0,0,0,0,0,0,0,0,0,50,0,100,50,100,0,1.00,1.00,0.00,1,1,1.00,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.75,0.00,50,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,50,100,0,50,0,100,0
Rwanda National Team,Rwanda,2022,Rwanda,8,4,4,0,2,1,1,1,1,0,5,2,3,0.88,1,0.75,0,0,0,31,12,9,3,21,13,8,8,4,5,4,3,0,60,45,90,80,72,90,2,1,1,2,1,1,4,2,2,2,1,1,25,16,9,12,5,7,50,51,49,65,44,21,24,17,7,41,27,14,0,0,0,7,5,2,8,4,4,-1,1,-2,2,1,1,1,1,0,5,2,3,0.88,1,0.75,2.63,3.25,2,1.5,2,1,1.13,1.25,1,1.88,2.25,1.5,0.88,1.25,0.5,1,1,1,8,5,4,1,1,1,4,3,2,1,1,1,4,2,2,0,0,0,0,3,4,7,7,7,0,1,2,3,3,3,0,2,2,4,4,4,100,63,50,13,13,13,100,75,50,25,25,25,100,50,50,0,0,0,0,37,50,87,87,87,0,25,50,75,75,75,0,50,50,100,100,100,8,5,1,4,3,1,4,2,0,100,63,13,100,75,25,100,50,0,25,25,25,11,25,25,25,25,25,25,50,50,50,25,25,25,2,1,1,25,25,25,5,2,3,63,50,75,1,1,0,13,25,0,25,25,25,13,25,0,63,50,75,3.57,4.00,3.00,1.71,1.25,2.33,43,28,14,0,0,0,0,0,1.30,1.53,1.00,1.12,0.85,1.49,75,0,2,2,3,0,2,1,1,1,2,3,2,0,1,0,0,0,1,13,25,0,63,50,75,0
Somalia National Team,Somalia,2022,Somalia,2,1,1,0,1,1,0,0,0,0,1,0,1,1.5,3,0,0,0,0,39,2,3,-1,5,1,4,1,1,0,3,1,-2,90,90,90,60,0,30,1,1,0,1,0,1,0,0,0,1,1,0,2,0,2,5,2,3,46,0,46,5,0,5,2,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,1,2.5,1,4,1,1,1,1.5,0,3,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2,2,0,1,1,1,1,1,0,0,0,0,1,1,100,50,50,50,0,0,100,0,0,0,0,0,100,100,100,100,0,0,0,50,50,50,100,100,0,100,100,100,100,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,50,50,100,0,50,0,100,0,0,0,50,100,0,2,1,1,100,100,100,2,1,1,100,100,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,2.00,0.00,2.00,2.5,2,3.00,100,100,100,100,100,0,0,0,0.00,0.00,0.66,1.07,0.00,2.07,100,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,50,0,100,0
